"","SYMBOL","gene_id","coding_length","DESCRIPTION","GENEBIOTYPE","SEQCOORDSYSTEM","ENTREZID","Wildtype_Avg","Pax6cKO_Avg","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000005505","Kbtbd4","ENSMUSG00000005505",3139,"kelch repeat and BTB (POZ) domain containing 4 [Source:MGI Symbol;Acc:MGI:1914386]","protein_coding","chromosome",67136,3.59166424071042,3.829763964306,0.0856965382794394,3.56391841253184,0.101692681543954,0.75707079929585,0.883459392679367
"ENSMUSG00000027575","Arfgap1","ENSMUSG00000027575",5367,"ADP-ribosylation factor GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:2183559]","protein_coding","chromosome",228998,4.13034418831671,4.00695731053625,-0.0672946386224005,4.47258669616831,0.101619647933174,0.757154835103124,0.883459392679367
"ENSMUSG00000027487","Cdk5rap1","ENSMUSG00000027487",3434,"CDK5 regulatory subunit associated protein 1 [Source:MGI Symbol;Acc:MGI:1914221]","protein_coding","chromosome",66971,1.51594975270152,1.65071060757543,0.130852239356906,2.4879667701059,0.101591529393812,0.757187198528469,0.883459392679367
"ENSMUSG00000043061","Tmem18","ENSMUSG00000043061",3257,"transmembrane protein 18 [Source:MGI Symbol;Acc:MGI:2387176]","protein_coding","chromosome",211986,2.74802833830008,2.59350804882424,-0.0840716216624576,3.15058499423442,0.101308743692232,0.757512951844512,0.883715655244249
"ENSMUSG00000002797","Ggct","ENSMUSG00000002797",7745,"gamma-glutamyl cyclotransferase [Source:MGI Symbol;Acc:MGI:95700]","protein_coding","chromosome",110175,0.495671709645944,0.455915654129853,-0.143355542650615,1.96247743350344,0.101290235720357,0.757534289600374,0.883715655244249
"ENSMUSG00000032044","Rpusd4","ENSMUSG00000032044",2647,"RNA pseudouridylate synthase domain containing 4 [Source:MGI Symbol;Acc:MGI:1919239]","protein_coding","chromosome",71989,1.98740145838974,2.15130338945123,0.101834872894042,2.50728985426913,0.101091102812406,0.757764006188245,0.883909276060935
"ENSMUSG00000034800","Zfp661","ENSMUSG00000034800",5165,"zinc finger protein 661 [Source:MGI Symbol;Acc:MGI:1919430]","protein_coding","chromosome",72180,0.71654104576618,0.776987458663272,0.119381919834913,2.02228617791625,0.101026752899546,0.757838292971255,0.883921575290806
"ENSMUSG00000022827","Rabl3","ENSMUSG00000022827",6369,"RAB, member RAS oncogene family-like 3 [Source:MGI Symbol;Acc:MGI:1914907]","protein_coding","chromosome",67657,0.909733563059444,0.983424050145476,0.0961969380931006,2.64602684668347,0.100943856037725,0.757934029460934,0.883929665723731
"ENSMUSG00000091183","Gm5141","ENSMUSG00000091183",3406,"predicted gene 5141 [Source:MGI Symbol;Acc:MGI:3779466]","protein_coding","chromosome",380850,0.322234599342252,0.271736724222285,-0.224220079035269,0.280954490015434,0.10088378191171,0.758003435568341,0.883929665723731
"ENSMUSG00000030727","Rabep2","ENSMUSG00000030727",5322,"rabaptin, RAB GTPase binding effector protein 2 [Source:MGI Symbol;Acc:MGI:1917564]","protein_coding","chromosome",70314,5.83235666212827,5.71296082880103,-0.0455572963172519,4.95465569891004,0.100855205122418,0.75803645956491,0.883929665723731
"ENSMUSG00000039512","Uhrf1bp1","ENSMUSG00000039512",8758,"UHRF1 (ICBP90) binding protein 1 [Source:MGI Symbol;Acc:MGI:3041238]","protein_coding","chromosome",224648,4.05777967093021,3.98495996050351,-0.0452582457344095,5.15327212946041,0.100652263752784,0.758271132931016,0.884128966648818
"ENSMUSG00000007867","Ift43","ENSMUSG00000007867",1651,"intraflagellar transport 43 [Source:MGI Symbol;Acc:MGI:1923661]","protein_coding","chromosome",76411,2.230479157661,2.42954071983401,0.134349168831726,2.01524154159141,0.100414846451916,0.758546006628523,0.884375102902113
"ENSMUSG00000033096","Apmap","ENSMUSG00000033096",2428,"adipocyte plasma membrane associated protein [Source:MGI Symbol;Acc:MGI:1919131]","protein_coding","chromosome",71881,5.00505030761128,5.30947115617837,0.0789141589250652,3.66591118779479,0.100294660783081,0.758685291083076,0.884428292632239
"ENSMUSG00000068457","Uty","ENSMUSG00000068457",9791,"ubiquitously transcribed tetratricopeptide repeat gene, Y chromosome [Source:MGI Symbol;Acc:MGI:894810]","protein_coding","chromosome",22290,2.42259825140425,1.84630006171223,-0.406489099985194,4.38777139398082,0.105761313868183,0.75871918721808,0.884428292632239
"ENSMUSG00000117042","2700054A10Rik","ENSMUSG00000117042",5232,"RIKEN cDNA 2700054A10 gene [Source:MGI Symbol;Acc:MGI:1919828]","lncRNA","chromosome",72578,0.670037770196623,0.730502472384941,0.119412758041813,1.952677711603,0.100182473492425,0.758815389762744,0.884460504636556
"ENSMUSG00000107115","Gm43052","ENSMUSG00000107115",1628,"predicted gene 43052 [Source:MGI Symbol;Acc:MGI:5663189]","TEC","chromosome",NA,0.673530632389201,0.771520810087926,0.186607491849499,0.459715151477023,0.100084661960065,0.758928883505456,0.884460504636556
"ENSMUSG00000068206","Pick1","ENSMUSG00000068206",6573,"protein interacting with C kinase 1 [Source:MGI Symbol;Acc:MGI:894645]","protein_coding","chromosome",18693,0.520583318534679,0.58018459336623,0.146832311705922,1.94547020340905,0.100076664639387,0.758938165765514,0.884460504636556
"ENSMUSG00000027673","Ndufb5","ENSMUSG00000027673",4995,"NADH:ubiquinone oxidoreductase subunit B5 [Source:MGI Symbol;Acc:MGI:1913296]","protein_coding","chromosome",66046,3.93738585004139,3.68844871741253,-0.0892342964863687,4.25832636051227,0.0999147982296199,0.759375972860755,0.884896354257151
"ENSMUSG00000080717","B230307C23Rik","ENSMUSG00000080717",5186,"RIKEN cDNA B230307C23 gene [Source:MGI Symbol;Acc:MGI:3643396]","protein_coding","chromosome",245305,0.718632515474682,0.790730958963732,0.151067108476014,2.03581466916236,0.099450001726351,0.759666799229936,0.884904418769099
"ENSMUSG00000019845","Tube1","ENSMUSG00000019845",7838,"epsilon-tubulin 1 [Source:MGI Symbol;Acc:MGI:1919174]","protein_coding","chromosome",71924,0.22221822285407,0.250301629042637,0.159055223066746,1.04595497773866,0.0994127298528239,0.759710216123525,0.884904418769099
"ENSMUSG00000000838","Fmr1","ENSMUSG00000000838",8966,"fragile X mental retardation 1 [Source:MGI Symbol;Acc:MGI:95564]","protein_coding","chromosome",14265,6.65994469384557,6.5468556614061,-0.0391950254308291,5.89534725917426,0.0993932223441271,0.759732943437601,0.884904418769099
"ENSMUSG00000063358","Mapk1","ENSMUSG00000063358",7110,"mitogen-activated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1346858]","protein_coding","chromosome",26413,10.855157808023,10.6778025589195,-0.0387093798019954,6.26558010568938,0.0993818291946111,0.75974621822399,0.884904418769099
"ENSMUSG00000007837","Prrg2","ENSMUSG00000007837",2581,"proline-rich Gla (G-carboxyglutamic acid) polypeptide 2 [Source:MGI Symbol;Acc:MGI:1929596]","protein_coding","chromosome",65116,2.97519010957289,2.76375838864616,-0.100767777790545,2.92216174570476,0.099366323611626,0.759764285989284,0.884904418769099
"ENSMUSG00000046862","Pramef8","ENSMUSG00000046862",4176,"PRAME family member 8 [Source:MGI Symbol;Acc:MGI:2140473]","protein_coding","chromosome",242736,3.15464455760806,3.42817094382073,0.100654646465445,3.80601784497209,0.0995004100428724,0.759765775572574,0.884904418769099
"ENSMUSG00000058586","Serhl","ENSMUSG00000058586",7393,"serine hydrolase-like [Source:MGI Symbol;Acc:MGI:1890404]","protein_coding","chromosome",68607,0.975842974084841,1.03438681943244,0.0802028860137538,2.93309824696348,0.0992758910237185,0.759869693055613,0.884951124011269
"ENSMUSG00000022052","Ppp2r2a","ENSMUSG00000022052",5381,"protein phosphatase 2, regulatory subunit B, alpha [Source:MGI Symbol;Acc:MGI:1919228]","protein_coding","chromosome",71978,17.4401700765319,18.4865160803501,0.0557253013846829,6.60749143032752,0.0991925195946459,0.759966916907752,0.884967099062577
"ENSMUSG00000073591","Pcdhb22","ENSMUSG00000073591",6609,"protocadherin beta 22 [Source:MGI Symbol;Acc:MGI:2136760]","protein_coding","chromosome",93893,0.336773931153489,0.37216663650231,0.145656742241695,1.35415289467827,0.0991308788662337,0.760038828574407,0.884967099062577
"ENSMUSG00000086032","Gm15929","ENSMUSG00000086032",1161,"predicted gene 15929 [Source:MGI Symbol;Acc:MGI:3802090]","lncRNA","chromosome",NA,1.09183146117483,0.979175129314901,-0.164770940171508,0.496452157718675,0.0990690100176402,0.760111031307205,0.884967099062577
"ENSMUSG00000024959","Bad","ENSMUSG00000024959",2558,"BCL2-associated agonist of cell death [Source:MGI Symbol;Acc:MGI:1096330]","protein_coding","chromosome",12015,5.39372729132595,5.02214557746789,-0.0972707889381847,3.75023652035461,0.0990986575226752,0.760138682983656,0.884967099062577
"ENSMUSG00000028256","Odf2l","ENSMUSG00000028256",11140,"outer dense fiber of sperm tails 2-like [Source:MGI Symbol;Acc:MGI:1098600]","protein_coding","chromosome",52184,1.20658674787844,1.28037265932471,0.0778034695485977,3.81083495097763,0.0989012984922969,0.760306881322677,0.885035542022318
"ENSMUSG00000039137","Whrn","ENSMUSG00000039137",7337,"whirlin [Source:MGI Symbol;Acc:MGI:2682003]","protein_coding","chromosome",73750,1.34881160643916,1.11931345351771,-0.24664556282256,3.19932422824614,0.101514710870123,0.760368889350675,0.885035542022318
"ENSMUSG00000044150","Bclaf3","ENSMUSG00000044150",4869,"Bclaf1 and Thrap3 family member 3 [Source:MGI Symbol;Acc:MGI:2685992]","protein_coding","chromosome",382252,1.50935737363834,1.62692750907792,0.0914808189692596,2.97431270748252,0.0987714893634706,0.760458596141231,0.885035542022318
"ENSMUSG00000048330","Ric3","ENSMUSG00000048330",8561,"RIC3 acetylcholine receptor chaperone [Source:MGI Symbol;Acc:MGI:2443887]","protein_coding","chromosome",320360,0.411559002814455,0.344398538002448,-0.239535763022756,1.77281668561138,0.0992131981350651,0.760485161693538,0.885035542022318
"ENSMUSG00000070476","Fam217b","ENSMUSG00000070476",4559,"family with sequence similarity 217, member B [Source:MGI Symbol;Acc:MGI:1918782]","protein_coding","chromosome",71532,1.10717420108972,1.20030647502577,0.121334343458727,2.4463448815126,0.0987218961897498,0.760516587491018,0.885035542022318
"ENSMUSG00000107116","Gm43274","ENSMUSG00000107116",5000,"predicted gene 43274 [Source:MGI Symbol;Acc:MGI:5663411]","TEC","chromosome",NA,0.863306608020355,0.7955028931846,-0.130175803703213,2.12534377567315,0.0983290311606424,0.760976552443259,0.885496505222009
"ENSMUSG00000048154","Kmt2d","ENSMUSG00000048154",19931,"lysine (K)-specific methyltransferase 2D [Source:MGI Symbol;Acc:MGI:2682319]","protein_coding","chromosome",381022,33.5524419175265,32.4476753099473,-0.0686464034374479,9.37580108653895,0.0981497051532384,0.761234666065528,0.885663448800797
"ENSMUSG00000026280","Atg4b","ENSMUSG00000026280",8278,"autophagy related 4B, cysteine peptidase [Source:MGI Symbol;Acc:MGI:1913865]","protein_coding","chromosome",66615,2.1620394718193,2.27822042290893,0.0584057194688971,4.22269720017313,0.0980511221429767,0.76130254251187,0.885663448800797
"ENSMUSG00000049401","Ogfr","ENSMUSG00000049401",2580,"opioid growth factor receptor [Source:MGI Symbol;Acc:MGI:1919325]","protein_coding","chromosome",72075,9.72411161777938,10.1255465619595,0.0444530192273748,4.69529874742736,0.0980330095266006,0.761323806547703,0.885663448800797
"ENSMUSG00000070283","Ndufaf3","ENSMUSG00000070283",1815,"NADH:ubiquinone oxidoreductase complex assembly factor 3 [Source:MGI Symbol;Acc:MGI:1913956]","protein_coding","chromosome",66706,2.85449836071653,2.6746024078505,-0.108977914561342,2.38868248831379,0.0979889902310859,0.76137549384541,0.885663448800797
"ENSMUSG00000102143","Gm38057","ENSMUSG00000102143",3203,"predicted gene, 38057 [Source:MGI Symbol;Acc:MGI:5611285]","TEC","chromosome",NA,0.640412167525679,0.73856477334255,0.180483941707278,1.27058315512294,0.0977219100237807,0.761689374514834,0.885932080559297
"ENSMUSG00000085334","Gm12940","ENSMUSG00000085334",2680,"predicted gene 12940 [Source:MGI Symbol;Acc:MGI:3702626]","lncRNA","chromosome",NA,2.26943765540761,2.44398606819822,0.106230378339693,2.70258346653126,0.0976094278668781,0.761821709065255,0.885932080559297
"ENSMUSG00000032215","Rsl24d1","ENSMUSG00000032215",1716,"ribosomal L24 domain containing 1 [Source:MGI Symbol;Acc:MGI:2681840]","protein_coding","chromosome",225215,2.96573707336978,3.21876238623858,0.114411761172447,2.45681307198691,0.0976022422490035,0.761830165767942,0.885932080559297
"ENSMUSG00000037544","Dlgap5","ENSMUSG00000037544",6805,"DLG associated protein 5 [Source:MGI Symbol;Acc:MGI:2183453]","protein_coding","chromosome",218977,2.50099458278576,2.40743884448177,-0.0672598559245882,4.0817866649308,0.0975752134584599,0.761861978846875,0.885932080559297
"ENSMUSG00000059482","2610301B20Rik","ENSMUSG00000059482",2391,"RIKEN cDNA 2610301B20 gene [Source:MGI Symbol;Acc:MGI:1914407]","protein_coding","chromosome",67157,1.66660837285241,1.8056046627662,0.114994169010616,2.12360409174869,0.0974254949039333,0.762038287070955,0.886062797820974
"ENSMUSG00000110605","Gm32856","ENSMUSG00000110605",4824,"predicted gene, 32856 [Source:MGI Symbol;Acc:MGI:5592015]","lncRNA","chromosome",102635552,0.864068216127401,0.79808506565543,-0.151889798212987,2.08306856792628,0.0971922362376145,0.762313271038498,0.886195996135106
"ENSMUSG00000064145","Arih2","ENSMUSG00000064145",7672,"ariadne RBR E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:1344361]","protein_coding","chromosome",23807,5.88097874394293,5.76879715929919,-0.041253292192575,5.48971131666766,0.0971658023562947,0.762344456442589,0.886195996135106
"ENSMUSG00000003039","Fam32a","ENSMUSG00000003039",4409,"family with sequence similarity 32, member A [Source:MGI Symbol;Acc:MGI:1915172]","protein_coding","chromosome",67922,11.0569744917669,10.8040118294996,-0.0437025900003646,5.59738133493498,0.0971657130940216,0.762344561757819,0.886195996135106
"ENSMUSG00000027994","Mcub","ENSMUSG00000027994",1318,"mitochondrial calcium uniporter dominant negative beta subunit [Source:MGI Symbol;Acc:MGI:1914065]","protein_coding","chromosome",66815,1.00108777779786,1.18122345862921,0.203292295565451,0.735159856775281,0.0970495155631717,0.762481701716531,0.886267427997701
"ENSMUSG00000018166","Erbb3","ENSMUSG00000018166",6016,"erb-b2 receptor tyrosine kinase 3 [Source:MGI Symbol;Acc:MGI:95411]","protein_coding","chromosome",13867,57.8428504580051,56.8319398218399,-0.0465644929624135,8.44037888530054,0.0970053640509146,0.762533834530942,0.886267427997701
"ENSMUSG00000034349","Smc4","ENSMUSG00000034349",5210,"structural maintenance of chromosomes 4 [Source:MGI Symbol;Acc:MGI:1917349]","protein_coding","chromosome",70099,11.6442374412853,11.4806490526402,-0.037569855520992,5.92392757086613,0.0968885212349664,0.762671862487918,0.886306976327651
"ENSMUSG00000026240","Cops7b","ENSMUSG00000026240",5515,"COP9 signalosome subunit 7B [Source:MGI Symbol;Acc:MGI:1349388]","protein_coding","chromosome",26895,0.900860144287407,0.991047697995384,0.123214117588014,2.4472536326281,0.0967506388571812,0.762834863265356,0.886306976327651
"ENSMUSG00000026039","Sgo2a","ENSMUSG00000026039",7007,"shugoshin 2A [Source:MGI Symbol;Acc:MGI:1098767]","protein_coding","chromosome",68549,1.45489538070943,1.53008270816673,0.063128678211965,3.41774360094111,0.0967325747066091,0.762856227728586,0.886306976327651
"ENSMUSG00000038119","Cdon","ENSMUSG00000038119",7715,"cell adhesion molecule-related/down-regulated by oncogenes [Source:MGI Symbol;Acc:MGI:1926387]","protein_coding","chromosome",57810,6.47988659871974,6.70711260207354,0.0460517859755722,5.676515942391,0.0966932030933596,0.762902800167056,0.886306976327651
"ENSMUSG00000104432","A430027C01Rik","ENSMUSG00000104432",1644,"RIKEN cDNA A430027C01 gene [Source:MGI Symbol;Acc:MGI:2143417]","TEC","chromosome",97545,1.09469578636803,1.2205751358458,0.151697072569646,1.07546592964905,0.0966872617028249,0.76290982911211,0.886306976327651
"ENSMUSG00000038542","Pcid2","ENSMUSG00000038542",3084,"PCI domain containing 2 [Source:MGI Symbol;Acc:MGI:2443003]","protein_coding","chromosome",234069,4.34760040942342,4.2300675739412,-0.0613531242368626,3.75382058885488,0.0966521688958105,0.762951350430747,0.886306976327651
"ENSMUSG00000015971","Actr8","ENSMUSG00000015971",9009,"ARP8 actin-related protein 8 [Source:MGI Symbol;Acc:MGI:1860775]","protein_coding","chromosome",56249,1.37883380710525,1.3234487862207,-0.0663025217845233,3.62995668034573,0.0962478798611351,0.763430302142019,0.886789076880832
"ENSMUSG00000102869","2900097C17Rik","ENSMUSG00000102869",4915,"RIKEN cDNA 2900097C17 gene [Source:MGI Symbol;Acc:MGI:1914767]","lncRNA","chromosome",347740,19.5879797699098,20.5274686315116,0.0497663679959637,6.63276604027591,0.0961755220218846,0.763516140067997,0.886814499901409
"ENSMUSG00000026274","Pask","ENSMUSG00000026274",9060,"PAS domain containing serine/threonine kinase [Source:MGI Symbol;Acc:MGI:2155936]","protein_coding","chromosome",269224,1.03330740596443,1.1247209424851,0.0946343725126754,3.32629026909311,0.0959641879623098,0.763767049749518,0.886927677121007
"ENSMUSG00000016758","Bik","ENSMUSG00000016758",1591,"BCL2-interacting killer [Source:MGI Symbol;Acc:MGI:1206591]","protein_coding","chromosome",12124,3.512180622329,3.28509694288979,-0.108444807877961,2.49058083594191,0.0959316835109821,0.763805668262279,0.886927677121007
"ENSMUSG00000022338","Eny2","ENSMUSG00000022338",5763,"ENY2 transcription and export complex 2 subunit [Source:MGI Symbol;Acc:MGI:1919286]","protein_coding","chromosome",223527,1.09322671502179,1.17367758749418,0.0850283292990317,2.75600046270189,0.0959242757833561,0.763814470389495,0.886927677121007
"ENSMUSG00000032067","Pts","ENSMUSG00000032067",6101,"6-pyruvoyl-tetrahydropterin synthase [Source:MGI Symbol;Acc:MGI:1338783]","protein_coding","chromosome",19286,2.40141108575154,2.28399180362663,-0.0701016074124514,3.85504012989348,0.0958780381858924,0.763869420051647,0.886927677121007
"ENSMUSG00000038550","Ciart","ENSMUSG00000038550",2261,"circadian associated repressor of transcription [Source:MGI Symbol;Acc:MGI:2684975]","protein_coding","chromosome",229599,0.35095201996012,0.438308126916235,0.260199042995824,0.15655106668657,0.0958104815521191,0.763949732011134,0.886946662240321
"ENSMUSG00000047030","Spata2","ENSMUSG00000047030",4510,"spermatogenesis associated 2 [Source:MGI Symbol;Acc:MGI:2146885]","protein_coding","chromosome",263876,3.47978036692315,3.81212743379859,0.0942726868418862,4.07459288951811,0.0958664427010167,0.764198835786217,0.887055343657542
"ENSMUSG00000031200","Mtcp1","ENSMUSG00000031200",4478,"mature T cell proliferation 1 [Source:MGI Symbol;Acc:MGI:102699]","protein_coding","chromosome",17763,0.606798337771657,0.663471094619113,0.120463339125939,1.61091630584158,0.0955778330544605,0.764226546439814,0.887055343657542
"ENSMUSG00000116138","C030006K11Rik","ENSMUSG00000116138",2381,"RIKEN cDNA C030006K11 gene [Source:MGI Symbol;Acc:MGI:1925941]","protein_coding","chromosome",223665,1.6260759937754,1.45549285759453,-0.146573710837277,1.94339152371783,0.0955563927005016,0.764252075753512,0.887055343657542
"ENSMUSG00000057411","Fam173a","ENSMUSG00000057411",2279,"family with sequence similarity 173, member A [Source:MGI Symbol;Acc:MGI:2384888]","protein_coding","chromosome",214917,1.93051520941692,1.71916492991111,-0.151633795156156,2.11743333885034,0.0954135856202949,0.764422198836733,0.887055343657542
"ENSMUSG00000090891","D6Ertd527e","ENSMUSG00000090891",2415,"DNA segment, Chr 6, ERATO Doi 527, expressed [Source:MGI Symbol;Acc:MGI:1261919]","protein_coding","chromosome",52372,0.500480210573518,0.606772018926206,0.226638704418852,0.629554525359821,0.0953945404304448,0.764444897600913,0.887055343657542
"ENSMUSG00000051034","Zfp11","ENSMUSG00000051034",3929,"zinc finger protein 11 [Source:MGI Symbol;Acc:MGI:99156]","protein_coding","chromosome",22648,1.14556513310433,1.0788525219598,-0.114322462583912,2.20419904731008,0.0953759821951827,0.764467018402945,0.887055343657542
"ENSMUSG00000107877","Gm43951","ENSMUSG00000107877",7987,"predicted gene, 43951 [Source:MGI Symbol;Acc:MGI:5690343]","protein_coding","chromosome",NA,0.163363491824468,0.134450656927894,-0.325329384141695,0.481759895722858,0.0956405197555091,0.764514398319095,0.887055343657542
"ENSMUSG00000074862","BC025920","ENSMUSG00000074862",3306,"cDNA sequence BC025920 [Source:MGI Symbol;Acc:MGI:2670983]","protein_coding","chromosome",268319,0.40641967891151,0.358177392312537,-0.171564711732505,0.557947442835669,0.0952539698838853,0.764612512278816,0.887055343657542
"ENSMUSG00000020135","Apc2","ENSMUSG00000020135",11281,"adenomatosis polyposis coli 2 [Source:MGI Symbol;Acc:MGI:1346052]","protein_coding","chromosome",23805,0.446782423691806,0.356897513012892,-0.299673115828152,2.23230890464188,0.0971554402530281,0.764627615606952,0.887055343657542
"ENSMUSG00000024941","Scyl1","ENSMUSG00000024941",3600,"SCY1-like 1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1931787]","protein_coding","chromosome",78891,10.061953767964,9.81849442254458,-0.0446133164411099,5.17407747826643,0.0951948641414005,0.764683030077325,0.887055343657542
"ENSMUSG00000001924","Uba1","ENSMUSG00000001924",4819,"ubiquitin-like modifier activating enzyme 1 [Source:MGI Symbol;Acc:MGI:98890]","protein_coding","chromosome",22201,48.9994268140828,48.1748998125791,-0.0489203347430941,7.88212599842127,0.0950391899985935,0.764868877373523,0.887196714557812
"ENSMUSG00000083621","Gm14586","ENSMUSG00000083621",408,"predicted gene 14586 [Source:MGI Symbol;Acc:MGI:3705507]","processed_pseudogene","chromosome",100041925,12.6748602592958,13.7645280132734,0.12098006264896,2.48078259400391,0.0949419431451056,0.764985058178465,0.887213872165353
"ENSMUSG00000101905","4930439D14Rik","ENSMUSG00000101905",359,"RIKEN cDNA 4930439D14 gene [Source:MGI Symbol;Acc:MGI:1925417]","lncRNA","chromosome",78167,3.13125489808335,2.7006815500755,-0.225240891961576,0.313940674607861,0.0949197096748157,0.765011629731097,0.887213872165353
"ENSMUSG00000035247","Hectd1","ENSMUSG00000035247",14950,"HECT domain E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:2384768]","protein_coding","chromosome",207304,29.8061535133772,31.0964389929729,0.0424408115231979,8.83821743255944,0.0948075109438259,0.765145772570211,0.887295235677465
"ENSMUSG00000029108","Pcdh7","ENSMUSG00000029108",10604,"protocadherin 7 [Source:MGI Symbol;Acc:MGI:1860487]","protein_coding","chromosome",54216,4.85269655722204,5.06523696912552,0.0470548164341861,5.72967151010662,0.0946298751782287,0.765358330133351,0.887467510992489
"ENSMUSG00000028409","Smu1","ENSMUSG00000028409",3119,"smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:1915546]","protein_coding","chromosome",74255,10.8153465994094,11.2586247211412,0.0511231972816493,5.1121511916905,0.0944985976773462,0.765515557336315,0.887575604814606
"ENSMUSG00000022179","4931414P19Rik","ENSMUSG00000022179",3078,"RIKEN cDNA 4931414P19 gene [Source:MGI Symbol;Acc:MGI:1921609]","protein_coding","chromosome",74359,2.17210326268956,2.03599618516109,-0.0952274186656785,2.73807541492605,0.0943154566532429,0.765735101492857,0.887725125191102
"ENSMUSG00000024664","Fads3","ENSMUSG00000024664",3792,"fatty acid desaturase 3 [Source:MGI Symbol;Acc:MGI:1928740]","protein_coding","chromosome",60527,2.38899548715009,2.27886544724536,-0.0776764414243052,3.18275615475791,0.0942842373437506,0.765772549761012,0.887725125191102
"ENSMUSG00000033955","Tnks1bp1","ENSMUSG00000033955",6425,"tankyrase 1 binding protein 1 [Source:MGI Symbol;Acc:MGI:2446193]","protein_coding","chromosome",228140,56.7191412697753,59.5581548597569,0.0471761487139767,8.55473349681225,0.0942110414366874,0.765860376744394,0.887752724593707
"ENSMUSG00000036613","Eipr1","ENSMUSG00000036613",4998,"EARP complex and GARP complex interacting protein 1 [Source:MGI Symbol;Acc:MGI:1289332]","protein_coding","chromosome",380752,1.27507946101247,1.21067499520504,-0.0920091024823885,2.68448207128561,0.0940533740273991,0.766049688162495,0.887827745861761
"ENSMUSG00000113067","Gm47166","ENSMUSG00000113067",1709,"predicted gene, 47166 [Source:MGI Symbol;Acc:MGI:6095944]","TEC","chromosome",NA,0.554453165509456,0.486960697484661,-0.208565273892475,0.138812720117258,0.0940009945173125,0.766112619034957,0.887827745861761
"ENSMUSG00000040760","Appl1","ENSMUSG00000040760",8719,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 [Source:MGI Symbol;Acc:MGI:1920243]","protein_coding","chromosome",72993,5.53532370753639,5.73230218186877,0.0473794211852029,5.62486493619432,0.0939972065825008,0.766117170763816,0.887827745861761
"ENSMUSG00000029191","Rfc1","ENSMUSG00000029191",6021,"replication factor C (activator 1) 1 [Source:MGI Symbol;Acc:MGI:97891]","protein_coding","chromosome",19687,13.1026441180517,12.9182151168696,-0.0432482018973881,6.30233030172684,0.0938752072098248,0.766263824071915,0.887831733151473
"ENSMUSG00000039187","Fanci","ENSMUSG00000039187",5774,"Fanconi anemia, complementation group I [Source:MGI Symbol;Acc:MGI:2384790]","protein_coding","chromosome",208836,1.28618693586009,1.22026890581736,-0.110881957069528,2.90383566234199,0.0938412449276892,0.766304668241009,0.887831733151473
"ENSMUSG00000019942","Cdk1","ENSMUSG00000019942",4934,"cyclin-dependent kinase 1 [Source:MGI Symbol;Acc:MGI:88351]","protein_coding","chromosome",12534,2.24970486051221,2.11490762801662,-0.0913152455919698,3.44915188808688,0.093834579047416,0.766312685807311,0.887831733151473
"ENSMUSG00000031232","Magt1","ENSMUSG00000031232",4672,"magnesium transporter 1 [Source:MGI Symbol;Acc:MGI:1914325]","protein_coding","chromosome",67075,11.541450109595,11.3720403718896,-0.0367609715290859,5.75195789520422,0.0937099379312656,0.766462659146212,0.887873680421658
"ENSMUSG00000021832","Psmc6","ENSMUSG00000021832",3498,"proteasome (prosome, macropain) 26S subunit, ATPase, 6 [Source:MGI Symbol;Acc:MGI:1914339]","protein_coding","chromosome",67089,9.2050540903516,9.60076291249152,0.0566494749959467,5.04509359050623,0.0936980679711805,0.76647694730855,0.887873680421658
"ENSMUSG00000029545","Acads","ENSMUSG00000029545",2269,"acyl-Coenzyme A dehydrogenase, short chain [Source:MGI Symbol;Acc:MGI:87868]","protein_coding","chromosome",11409,5.19895778845221,5.49012359028898,0.0739279765849255,3.62312516539119,0.0935892698618839,0.766607956797104,0.887951264358958
"ENSMUSG00000041775","Mapk1ip1","ENSMUSG00000041775",1883,"mitogen-activated protein kinase 1 interacting protein 1 [Source:MGI Symbol;Acc:MGI:1916796]","protein_coding","chromosome",69546,3.70192019464709,3.95964138348997,0.0877182915113081,2.89246976424755,0.0933837730342766,0.766855635579992,0.888037104429629
"ENSMUSG00000029456","Acad10","ENSMUSG00000029456",6068,"acyl-Coenzyme A dehydrogenase family, member 10 [Source:MGI Symbol;Acc:MGI:1919235]","protein_coding","chromosome",71985,1.21942698236966,1.30743729496411,0.100394927951036,2.97859104100245,0.0933057380880297,0.766949767332572,0.888037104429629
"ENSMUSG00000042447","Mios","ENSMUSG00000042447",6552,"meiosis regulator for oocyte development [Source:MGI Symbol;Acc:MGI:2182066]","protein_coding","chromosome",252875,1.8768051515124,1.79587357733287,-0.077302810796874,3.61958612192705,0.0932942765312389,0.76696359679874,0.888037104429629
"ENSMUSG00000037363","Letm2","ENSMUSG00000037363",7238,"leucine zipper-EF-hand containing transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:2444979]","protein_coding","chromosome",270035,0.50354689497442,0.555885499126402,0.168757721558355,2.00417021368438,0.0932835086176143,0.766976590171341,0.888037104429629
