"","length","gc"
"ENSMUSG00000043061",3257,0.439668406509057
"ENSMUSG00000019779",5256,0.402587519025875
"ENSMUSG00000007035",5526,0.488418385812523
"ENSMUSG00000040389",4859,0.448034575015435
"ENSMUSG00000075419",2104,0.545627376425855
"ENSMUSG00000031974",4306,0.505805852299118
"ENSMUSG00000024260",9084,0.470937912813738
"ENSMUSG00000104316",2159,0.506716072255674
"ENSMUSG00000073460",2660,0.487218045112782
"ENSMUSG00000099764",496,0.568548387096774
"ENSMUSG00000027828",4172,0.419702780441035
"ENSMUSG00000030990",4529,0.525943916979466
"ENSMUSG00000108218",9812,0.483387688544639
"ENSMUSG00000052616",3749,0.429447852760736
"ENSMUSG00000038215",6096,0.378444881889764
"ENSMUSG00000024319",3967,0.555583564406352
"ENSMUSG00000034825",4012,0.4598703888335
"ENSMUSG00000083833",483,0.56935817805383
"ENSMUSG00000106758",1641,0.451553930530165
"ENSMUSG00000040124",2855,0.42031523642732
"ENSMUSG00000105100",123,0.536585365853659
"ENSMUSG00000026667",8101,0.429453153931613
"ENSMUSG00000021576",2795,0.418604651162791
"ENSMUSG00000025261",23507,0.443867784064321
"ENSMUSG00000048078",21021,0.514770943342372
"ENSMUSG00000033510",3619,0.619508151423045
"ENSMUSG00000030870",9629,0.452071866237408
"ENSMUSG00000022203",2917,0.536852931093589
"ENSMUSG00000091931",1417,0.466478475652788
"ENSMUSG00000056121",7762,0.463282659108477
"ENSMUSG00000031577",6045,0.459222497932175
"ENSMUSG00000020171",1415,0.534275618374558
"ENSMUSG00000006931",2178,0.581726354453627
"ENSMUSG00000096995",1954,0.505117707267144
"ENSMUSG00000047586",1531,0.585238406270411
"ENSMUSG00000106371",1068,0.347378277153558
"ENSMUSG00000023010",4578,0.525557011795544
"ENSMUSG00000038781",2569,0.486181393538342
"ENSMUSG00000096474",480,0.56875
"ENSMUSG00000029831",812,0.429802955665025
"ENSMUSG00000058709",2800,0.595357142857143
"ENSMUSG00000032480",10616,0.485493594574228
"ENSMUSG00000005107",5083,0.46960456423372
"ENSMUSG00000056050",7196,0.459421901056142
"ENSMUSG00000097527",2490,0.492771084337349
"ENSMUSG00000086693",1804,0.456762749445676
"ENSMUSG00000098022",6041,0.468465485846714
"ENSMUSG00000021102",3682,0.534220532319392
"ENSMUSG00000011034",4104,0.478070175438596
"ENSMUSG00000085741",3851,0.516748896390548
"ENSMUSG00000053291",1970,0.591878172588832
"ENSMUSG00000075376",19624,0.366388096208724
"ENSMUSG00000117390",3242,0.401912399753239
"ENSMUSG00000113585",2316,0.488341968911917
"ENSMUSG00000033060",11951,0.459543134465735
"ENSMUSG00000050973",4189,0.498209596562425
"ENSMUSG00000006095",1442,0.474341192787795
"ENSMUSG00000033644",5287,0.472479667108001
"ENSMUSG00000021785",7555,0.397749834546658
"ENSMUSG00000028692",2750,0.453090909090909
"ENSMUSG00000029401",3925,0.478216560509554
"ENSMUSG00000037475",12666,0.375967156166114
"ENSMUSG00000021967",2956,0.430311231393775
"ENSMUSG00000022685",5381,0.470358669392306
"ENSMUSG00000028864",7186,0.385471750626218
"ENSMUSG00000090319",1303,0.520337682271681
"ENSMUSG00000023886",6951,0.480937994533161
"ENSMUSG00000097174",3784,0.468551797040169
"ENSMUSG00000069917",667,0.556221889055472
"ENSMUSG00000022996",3401,0.568362246398118
"ENSMUSG00000010538",1112,0.489208633093525
"ENSMUSG00000059772",3521,0.490485657483669
"ENSMUSG00000041915",5592,0.465665236051502
"ENSMUSG00000117648",528,0.498106060606061
"ENSMUSG00000010608",17376,0.380064456721915
"ENSMUSG00000115545",631,0.465927099841521
"ENSMUSG00000036381",11059,0.429604846731169
"ENSMUSG00000028636",1605,0.543302180685358
"ENSMUSG00000057219",3069,0.557184750733138
"ENSMUSG00000039747",6077,0.526904722725029
"ENSMUSG00000037997",7026,0.453600910902363
"ENSMUSG00000039840",10039,0.506026496663014
"ENSMUSG00000040158",2989,0.509200401472064
"ENSMUSG00000030766",9759,0.472179526590839
"ENSMUSG00000027615",9103,0.422498077556849
"ENSMUSG00000035495",5570,0.480430879712747
"ENSMUSG00000056999",7506,0.446442845723421
"ENSMUSG00000104061",1884,0.381104033970276
"ENSMUSG00000117093",2503,0.378345984818218
"ENSMUSG00000031214",13100,0.416106870229008
"ENSMUSG00000050605",4426,0.469724356077723
"ENSMUSG00000053965",9831,0.46485606754145
"ENSMUSG00000046567",6275,0.414661354581673
"ENSMUSG00000039463",9095,0.511599780098955
"ENSMUSG00000109588",671,0.417287630402384
"ENSMUSG00000022257",1938,0.496904024767802
"ENSMUSG00000063458",2714,0.494841562269713
"ENSMUSG00000059970",2644,0.538956127080181
"ENSMUSG00000039994",6115,0.539820114472608
"ENSMUSG00000021133",7615,0.48338804990151
"ENSMUSG00000024036",11596,0.527423249396344
"ENSMUSG00000030869",6883,0.448932151678047
"ENSMUSG00000038462",1363,0.498165810711665
"ENSMUSG00000091405",1630,0.50920245398773
"ENSMUSG00000052192",236,0.516949152542373
"ENSMUSG00000053205",16150,0.384953560371517
"ENSMUSG00000055471",7755,0.49645390070922
"ENSMUSG00000032199",2424,0.489686468646865
"ENSMUSG00000106739",2107,0.433792121499763
"ENSMUSG00000028950",2863,0.534753754802655
"ENSMUSG00000033256",2305,0.600433839479393
"ENSMUSG00000007589",4938,0.466180639935196
"ENSMUSG00000023186",4899,0.422331087977138
"ENSMUSG00000003423",2020,0.568316831683168
"ENSMUSG00000085492",2897,0.423196410079392
"ENSMUSG00000050565",9218,0.470058581037101
"ENSMUSG00000041712",3261,0.4786875191659
"ENSMUSG00000049382",1958,0.559244126659857
"ENSMUSG00000098068",614,0.472312703583062
"ENSMUSG00000021774",4457,0.480816692842719
"ENSMUSG00000102441",1589,0.44430459408433
"ENSMUSG00000085622",3153,0.418966064065969
"ENSMUSG00000022773",4635,0.512621359223301
"ENSMUSG00000112926",1152,0.520833333333333
"ENSMUSG00000060260",5963,0.539661244340097
"ENSMUSG00000079317",3643,0.414493549272578
"ENSMUSG00000039349",3035,0.540691927512356
"ENSMUSG00000022295",5601,0.444384931262275
"ENSMUSG00000029557",1443,0.546777546777547
"ENSMUSG00000041697",702,0.576923076923077
"ENSMUSG00000036667",9638,0.397904129487446
"ENSMUSG00000069678",1649,0.56701030927835
"ENSMUSG00000074865",5764,0.409090909090909
"ENSMUSG00000031458",2732,0.5201317715959
"ENSMUSG00000035151",11138,0.421799245825103
"ENSMUSG00000045691",2830,0.533922261484099
"ENSMUSG00000025534",4548,0.497581354441513
"ENSMUSG00000021226",2196,0.536885245901639
"ENSMUSG00000034187",8346,0.462616822429907
"ENSMUSG00000033669",5816,0.499484181568088
"ENSMUSG00000029821",12742,0.455815413592843
"ENSMUSG00000038042",5151,0.433508056688022
"ENSMUSG00000073787",3871,0.607594936708861
"ENSMUSG00000044313",3610,0.447368421052632
"ENSMUSG00000028420",3807,0.422905174678224
"ENSMUSG00000036086",9079,0.430554025773764
"ENSMUSG00000028687",2612,0.543261868300153
"ENSMUSG00000021366",9294,0.506348181622552
"ENSMUSG00000104239",2496,0.340945512820513
"ENSMUSG00000106341",2153,0.352066883418486
"ENSMUSG00000023150",5435,0.417663293468261
"ENSMUSG00000032911",11931,0.573464085156316
"ENSMUSG00000081217",352,0.4375
"ENSMUSG00000097323",1232,0.530844155844156
"ENSMUSG00000054675",2315,0.547300215982721
"ENSMUSG00000032565",2592,0.482253086419753
"ENSMUSG00000038388",6254,0.43540134314039
"ENSMUSG00000078144",1005,0.519402985074627
"ENSMUSG00000070527",2547,0.49862583431488
"ENSMUSG00000105801",1567,0.383535417996171
"ENSMUSG00000039110",4096,0.476318359375
"ENSMUSG00000029640",4639,0.510023712006898
"ENSMUSG00000048007",1421,0.533427163969036
"ENSMUSG00000043664",1604,0.584164588528678
"ENSMUSG00000074925",12810,0.399219359875098
"ENSMUSG00000032239",3570,0.402240896358543
"ENSMUSG00000041607",8469,0.516117605384343
"ENSMUSG00000032796",9681,0.536721413077161
"ENSMUSG00000020829",3080,0.555519480519481
"ENSMUSG00000021938",5734,0.423439134984304
"ENSMUSG00000079036",6574,0.432156982050502
"ENSMUSG00000048895",4162,0.541566554541086
"ENSMUSG00000027746",5958,0.441255454850621
"ENSMUSG00000097115",1555,0.439871382636656
"ENSMUSG00000031355",12128,0.432552770448549
"ENSMUSG00000024176",3118,0.558370750481078
"ENSMUSG00000100313",2499,0.428171268507403
"ENSMUSG00000010392",4289,0.417813010025647
"ENSMUSG00000029468",5970,0.501172529313233
"ENSMUSG00000102863",2785,0.345780969479354
"ENSMUSG00000038909",5536,0.453576589595376
"ENSMUSG00000033595",3899,0.573736855604001
"ENSMUSG00000079104",1720,0.468023255813953
"ENSMUSG00000114251",660,0.534848484848485
"ENSMUSG00000082778",1000,0.548
"ENSMUSG00000026707",5006,0.384938074310827
"ENSMUSG00000078247",4623,0.462037637897469
"ENSMUSG00000024811",10406,0.41918124159139
"ENSMUSG00000023052",1002,0.535928143712575
"ENSMUSG00000068151",1449,0.377501725327812
"ENSMUSG00000042978",4478,0.600267976775346
"ENSMUSG00000022680",7960,0.432663316582915
"ENSMUSG00000035172",3582,0.577610273590173
"ENSMUSG00000025979",4855,0.390937178166838
"ENSMUSG00000059810",10801,0.556244792148875
"ENSMUSG00000038949",8859,0.471836550400722
"ENSMUSG00000022219",1488,0.475134408602151
"ENSMUSG00000039048",4520,0.482300884955752
"ENSMUSG00000057236",8744,0.434926806953339
"ENSMUSG00000037990",7242,0.527064346865507
"ENSMUSG00000019689",689,0.551523947750363
"ENSMUSG00000027340",7951,0.469500691736888
"ENSMUSG00000021715",2873,0.430908458057779
"ENSMUSG00000085148",1924,0.454781704781705
"ENSMUSG00000112955",2644,0.389183055975794
"ENSMUSG00000034327",4746,0.439317319848293
"ENSMUSG00000095315",2275,0.438241758241758
"ENSMUSG00000023192",4894,0.541275030649775
"ENSMUSG00000067321",271,0.509225092250922
"ENSMUSG00000097276",2987,0.406427854034148
"ENSMUSG00000109940",1016,0.408464566929134
"ENSMUSG00000105851",956,0.528242677824268
"ENSMUSG00000105084",2106,0.435897435897436
"ENSMUSG00000105495",1330,0.4
"ENSMUSG00000018509",1811,0.510215350635008
"ENSMUSG00000018651",2974,0.463685272360457
"ENSMUSG00000015451",6206,0.548823718981631
"ENSMUSG00000086193",440,0.577272727272727
"ENSMUSG00000062944",3574,0.48964745383324
"ENSMUSG00000047037",3183,0.476280238768457
"ENSMUSG00000109901",2524,0.406101426307448
"ENSMUSG00000086158",2404,0.455074875207987
"ENSMUSG00000001227",3968,0.583921370967742
"ENSMUSG00000025702",9634,0.460244965746315
"ENSMUSG00000102931",1232,0.458603896103896
"ENSMUSG00000051243",5921,0.564600574227326
"ENSMUSG00000036613",4998,0.511604641856743
"ENSMUSG00000043716",2687,0.459620394491999
"ENSMUSG00000027612",4683,0.572282724749092
"ENSMUSG00000074629",1597,0.447714464621165
"ENSMUSG00000040213",9518,0.46060096658962
"ENSMUSG00000086916",3614,0.469839513004981
"ENSMUSG00000024594",11993,0.470858000500292
"ENSMUSG00000040729",5752,0.404728789986092
"ENSMUSG00000092072",429,0.354312354312354
"ENSMUSG00000022109",3350,0.467761194029851
"ENSMUSG00000068966",6604,0.483040581465778
"ENSMUSG00000048355",1580,0.45379746835443
"ENSMUSG00000106837",3479,0.442943374532912
"ENSMUSG00000019027",13043,0.514605535536303
"ENSMUSG00000039395",2284,0.485989492119089
"ENSMUSG00000106870",1903,0.388859695218077
"ENSMUSG00000102732",4965,0.429405840886203
"ENSMUSG00000036305",151,0.456953642384106
"ENSMUSG00000018861",2806,0.541339985744833
"ENSMUSG00000020444",1835,0.516076294277929
"ENSMUSG00000053070",1592,0.476758793969849
"ENSMUSG00000086961",519,0.545279383429672
"ENSMUSG00000032590",5651,0.541497080162803
"ENSMUSG00000029830",5814,0.443584451324389
"ENSMUSG00000020375",2764,0.530752532561505
"ENSMUSG00000042997",9046,0.460535043112978
"ENSMUSG00000026941",4630,0.534341252699784
"ENSMUSG00000030522",7873,0.44976501968754
"ENSMUSG00000019891",7282,0.452897555616589
"ENSMUSG00000041229",9318,0.45492594977463
"ENSMUSG00000031851",2673,0.496445940890385
"ENSMUSG00000020994",5762,0.41877820201319
"ENSMUSG00000109810",1043,0.437200383509108
"ENSMUSG00000079677",1423,0.571328179901616
"ENSMUSG00000074890",3350,0.452238805970149
"ENSMUSG00000043067",6350,0.441417322834646
"ENSMUSG00000108732",3881,0.458129348106158
"ENSMUSG00000029213",4107,0.439980521061602
"ENSMUSG00000030922",7134,0.45542472666106
"ENSMUSG00000036745",8266,0.417856278732156
"ENSMUSG00000034021",9839,0.400853745299319
"ENSMUSG00000028089",4309,0.486191691807844
"ENSMUSG00000038982",6439,0.459077496505669
"ENSMUSG00000102148",1999,0.485742871435718
"ENSMUSG00000078126",468,0.514957264957265
"ENSMUSG00000046962",6335,0.44498816101026
"ENSMUSG00000114555",3387,0.435488633008562
"ENSMUSG00000069808",6615,0.506727135298564
"ENSMUSG00000063488",7253,0.449469185164759
"ENSMUSG00000044700",8944,0.56283542039356
"ENSMUSG00000025728",6052,0.526933245208196
"ENSMUSG00000078253",1888,0.565677966101695
"ENSMUSG00000045573",1634,0.550183598531212
"ENSMUSG00000078440",2048,0.61328125
"ENSMUSG00000033701",6453,0.458856345885635
"ENSMUSG00000061462",29422,0.513731221534906
"ENSMUSG00000092819",132,0.477272727272727
"ENSMUSG00000096349",164,0.560975609756098
"ENSMUSG00000025194",8532,0.452648851383029
"ENSMUSG00000070720",1476,0.675474254742547
"ENSMUSG00000039357",4252,0.482126058325494
"ENSMUSG00000055732",3005,0.479201331114809
"ENSMUSG00000071281",4195,0.4119189511323
"ENSMUSG00000021241",1838,0.483133841131665
"ENSMUSG00000031068",5016,0.449561403508772
"ENSMUSG00000105814",109,0.311926605504587
"ENSMUSG00000027777",5102,0.485691885535084
"ENSMUSG00000106867",2731,0.452581471988283
"ENSMUSG00000026201",4518,0.514829570606463
"ENSMUSG00000033940",1095,0.502283105022831
"ENSMUSG00000008140",2917,0.532396297565992
"ENSMUSG00000079564",3198,0.464352720450281
"ENSMUSG00000058833",1822,0.558726673984632
"ENSMUSG00000099930",9019,0.402816276749085
"ENSMUSG00000034290",5386,0.436316375789083
"ENSMUSG00000040605",7887,0.457715227589705
"ENSMUSG00000089829",2181,0.521320495185695
"ENSMUSG00000081076",888,0.567567567567568
"ENSMUSG00000057963",3320,0.536746987951807
"ENSMUSG00000073002",2707,0.485408200960473
"ENSMUSG00000053957",1410,0.518439716312057
"ENSMUSG00000014932",7508,0.38572189664358
"ENSMUSG00000037999",12451,0.401333226246888
"ENSMUSG00000117499",1323,0.389266817838246
"ENSMUSG00000026773",7561,0.497950006612882
"ENSMUSG00000037843",1363,0.691856199559794
"ENSMUSG00000046836",5010,0.477844311377245
"ENSMUSG00000097983",1072,0.588619402985075
"ENSMUSG00000085304",1813,0.506343077771649
"ENSMUSG00000024556",7252,0.465388858246001
"ENSMUSG00000031731",7681,0.455930217419607
"ENSMUSG00000054312",739,0.47361299052774
"ENSMUSG00000015542",2066,0.560019361084221
"ENSMUSG00000003380",1523,0.560078791858175
"ENSMUSG00000074826",2274,0.419525065963061
"ENSMUSG00000062470",5239,0.407138766940256
"ENSMUSG00000017446",3131,0.549025870328968
"ENSMUSG00000028960",7618,0.464951430821738
"ENSMUSG00000105962",1617,0.382807668521954
"ENSMUSG00000069939",1002,0.550898203592814
"ENSMUSG00000057777",3049,0.477533617579534
"ENSMUSG00000057886",552,0.431159420289855
"ENSMUSG00000047187",2133,0.443506797937178
"ENSMUSG00000038572",1637,0.560171044593769
"ENSMUSG00000022687",4451,0.480116827679173
"ENSMUSG00000114310",3369,0.436924903532205
"ENSMUSG00000028127",6593,0.424237827999393
"ENSMUSG00000081692",211,0.454976303317536
"ENSMUSG00000035373",801,0.429463171036205
"ENSMUSG00000027324",2706,0.517368810051737
"ENSMUSG00000038848",3316,0.484016887816647
"ENSMUSG00000026812",11833,0.495225217611764
"ENSMUSG00000038116",9988,0.466559871846216
"ENSMUSG00000039838",4395,0.497383390216155
"ENSMUSG00000031782",3055,0.533551554828151
"ENSMUSG00000110773",2354,0.593457943925234
"ENSMUSG00000031158",2557,0.522487289792726
"ENSMUSG00000064030",1326,0.564102564102564
"ENSMUSG00000025436",4211,0.437188316314415
"ENSMUSG00000115099",4145,0.454282267792521
"ENSMUSG00000105356",2146,0.415191053122088
"ENSMUSG00000029177",5860,0.47901023890785
"ENSMUSG00000031070",2214,0.570009033423668
"ENSMUSG00000108268",1929,0.429756350440643
"ENSMUSG00000087433",433,0.473441108545035
"ENSMUSG00000113041",1884,0.373673036093418
"ENSMUSG00000032092",6968,0.456371986222732
"ENSMUSG00000023284",3497,0.434944237918216
"ENSMUSG00000026270",4346,0.55062126092959
"ENSMUSG00000020376",8233,0.495323697315681
"ENSMUSG00000057572",4500,0.466222222222222
"ENSMUSG00000111390",3539,0.471602147499294
"ENSMUSG00000009292",12459,0.492495384862349
"ENSMUSG00000037624",4943,0.425854744082541
"ENSMUSG00000068227",4287,0.528808024259389
"ENSMUSG00000024182",3828,0.565830721003135
"ENSMUSG00000025786",13682,0.454758076304634
"ENSMUSG00000096433",4882,0.385088078656288
"ENSMUSG00000097610",2477,0.467904723455793
"ENSMUSG00000045045",3366,0.650029708853238
"ENSMUSG00000030088",4516,0.54340124003543
"ENSMUSG00000002028",16670,0.476604679064187
"ENSMUSG00000037306",5722,0.547186298497029
"ENSMUSG00000043155",1804,0.592017738359202
"ENSMUSG00000023951",4285,0.555892648774796
"ENSMUSG00000028417",2971,0.435880175025244
"ENSMUSG00000000976",6419,0.505530456457392
"ENSMUSG00000043733",7492,0.477709556860651
"ENSMUSG00000067224",1009,0.547076313181368
"ENSMUSG00000115454",908,0.517621145374449
"ENSMUSG00000025340",4168,0.472408829174664
"ENSMUSG00000025077",6384,0.456296992481203
"ENSMUSG00000036916",5236,0.413483575248281
"ENSMUSG00000006386",4712,0.4696519524618
"ENSMUSG00000102571",2665,0.384990619136961
"ENSMUSG00000028461",1547,0.562378797672915
"ENSMUSG00000112424",2298,0.468233246301131
"ENSMUSG00000030509",6488,0.462546239210851
"ENSMUSG00000034247",5968,0.471012064343164
"ENSMUSG00000031982",1652,0.522397094430993
"ENSMUSG00000032528",5800,0.546896551724138
"ENSMUSG00000048458",4781,0.507843547375026
"ENSMUSG00000006526",4362,0.532095369096745
"ENSMUSG00000083421",887,0.364148816234498
"ENSMUSG00000027349",3390,0.432743362831858
"ENSMUSG00000038212",5531,0.41276441873079
"ENSMUSG00000020128",7515,0.406387225548902
"ENSMUSG00000020305",5406,0.383277839437662
"ENSMUSG00000109429",5138,0.358505254963021
"ENSMUSG00000014329",7441,0.444698293240156
"ENSMUSG00000026388",2428,0.464168039538715
"ENSMUSG00000102760",1627,0.362015980331899
"ENSMUSG00000028619",7193,0.466981787849298
"ENSMUSG00000018733",3536,0.439196832579186
"ENSMUSG00000029434",4790,0.466388308977036
"ENSMUSG00000039128",3463,0.462604678024834
"ENSMUSG00000025915",14311,0.410733002585424
"ENSMUSG00000020876",4232,0.502835538752363
"ENSMUSG00000054893",4755,0.439327024185068
"ENSMUSG00000081487",685,0.499270072992701
"ENSMUSG00000027525",6407,0.48197284220384
"ENSMUSG00000002428",5931,0.392176698701737
"ENSMUSG00000037196",1572,0.489821882951654
"ENSMUSG00000079942",393,0.552162849872774
"ENSMUSG00000090071",2799,0.639156841729189
"ENSMUSG00000103162",1798,0.398776418242492
"ENSMUSG00000105568",2079,0.43049543049543
"ENSMUSG00000069227",4348,0.567157313707452
"ENSMUSG00000021196",13401,0.474964554883964
"ENSMUSG00000067543",1621,0.332510795805059
"ENSMUSG00000035206",4705,0.601062699256111
"ENSMUSG00000102874",2684,0.358792846497765
"ENSMUSG00000107604",396,0.308080808080808
"ENSMUSG00000020092",4535,0.528555678059537
"ENSMUSG00000106993",5207,0.468599961590167
"ENSMUSG00000114409",1664,0.469951923076923
"ENSMUSG00000034663",8480,0.449174528301887
"ENSMUSG00000035385",1138,0.449912126537786
"ENSMUSG00000047139",2580,0.488372093023256
"ENSMUSG00000024963",1240,0.545161290322581
"ENSMUSG00000027679",4027,0.422895455674199
"ENSMUSG00000026922",2130,0.611737089201878
"ENSMUSG00000035852",2848,0.580758426966292
"ENSMUSG00000069713",1789,0.471771939631079
"ENSMUSG00000045411",5233,0.505446206764762
"ENSMUSG00000070371",3221,0.510090034150885
"ENSMUSG00000037773",5072,0.509266561514196
"ENSMUSG00000006204",9202,0.520430341230167
"ENSMUSG00000097439",2611,0.525852163921869
"ENSMUSG00000044749",5398,0.38569840681734
"ENSMUSG00000095403",955,0.489005235602094
"ENSMUSG00000073423",2319,0.554980595084088
"ENSMUSG00000060679",5763,0.427555092833594
"ENSMUSG00000027716",5419,0.450636648828197
"ENSMUSG00000029199",4570,0.452954048140044
"ENSMUSG00000031865",6509,0.585497004148103
"ENSMUSG00000021413",8430,0.409964412811388
"ENSMUSG00000074766",2965,0.530522765598651
"ENSMUSG00000030004",1123,0.485307212822796
"ENSMUSG00000060586",1944,0.5190329218107
"ENSMUSG00000016831",6950,0.460431654676259
"ENSMUSG00000039810",4384,0.517335766423358
"ENSMUSG00000055900",2069,0.419043015949734
"ENSMUSG00000040372",2588,0.464451313755796
"ENSMUSG00000029233",4648,0.505593803786575
"ENSMUSG00000065637",134,0.5
"ENSMUSG00000046229",803,0.667496886674969
"ENSMUSG00000078915",630,0.646031746031746
"ENSMUSG00000042451",2329,0.563331902103907
"ENSMUSG00000057110",10194,0.460074553659015
"ENSMUSG00000024608",2394,0.541353383458647
"ENSMUSG00000001021",2670,0.540074906367041
"ENSMUSG00000074867",4724,0.369602032176122
"ENSMUSG00000033773",4136,0.468326885880077
"ENSMUSG00000074918",3053,0.555846708155912
"ENSMUSG00000054978",2969,0.554395419333109
"ENSMUSG00000055489",7820,0.417391304347826
"ENSMUSG00000062762",4868,0.442481511914544
"ENSMUSG00000019718",2679,0.465472191116088
"ENSMUSG00000033184",8839,0.447448806426066
"ENSMUSG00000020912",1852,0.472462203023758
"ENSMUSG00000059842",3299,0.585935131858139
"ENSMUSG00000104315",3035,0.377265238879736
"ENSMUSG00000097313",4295,0.471012805587893
"ENSMUSG00000091845",390,0.582051282051282
"ENSMUSG00000103611",3018,0.362491716368456
"ENSMUSG00000026255",2125,0.510117647058824
"ENSMUSG00000092558",7324,0.482932823593665
"ENSMUSG00000103472",5217,0.512938470385279
"ENSMUSG00000062866",11692,0.464334587752309
"ENSMUSG00000052794",2970,0.515488215488215
"ENSMUSG00000019897",4314,0.443671766342142
"ENSMUSG00000081855",555,0.479279279279279
"ENSMUSG00000032086",6348,0.503150598613737
"ENSMUSG00000109154",6389,0.406949444357489
"ENSMUSG00000026688",1097,0.505925250683683
"ENSMUSG00000031729",7006,0.448330002854696
"ENSMUSG00000034382",5056,0.592761075949367
"ENSMUSG00000058064",534,0.531835205992509
"ENSMUSG00000028911",3561,0.541420949171581
"ENSMUSG00000070738",6850,0.508321167883212
"ENSMUSG00000028639",2531,0.430264717502963
"ENSMUSG00000025006",14718,0.454273678488925
"ENSMUSG00000087507",790,0.559493670886076
"ENSMUSG00000040875",5139,0.546604397742751
"ENSMUSG00000022913",1344,0.505208333333333
"ENSMUSG00000013089",4103,0.5096271021204
"ENSMUSG00000082816",1003,0.534396809571286
"ENSMUSG00000039804",4383,0.470910335386721
"ENSMUSG00000010911",1000,0.484
"ENSMUSG00000096544",331,0.534743202416918
"ENSMUSG00000105382",1606,0.417808219178082
"ENSMUSG00000079177",3465,0.425396825396825
"ENSMUSG00000028370",11027,0.460687403645597
"ENSMUSG00000065331",107,0.420560747663551
"ENSMUSG00000039670",813,0.565805658056581
"ENSMUSG00000116508",2459,0.496136640910939
"ENSMUSG00000102509",3212,0.461706102117061
"ENSMUSG00000048600",1530,0.511764705882353
"ENSMUSG00000020482",3372,0.466488730723606
"ENSMUSG00000019230",9494,0.490414998946703
"ENSMUSG00000047454",3749,0.479327820752201
"ENSMUSG00000036845",1388,0.545389048991354
"ENSMUSG00000053877",15783,0.503516441741114
"ENSMUSG00000112627",2434,0.527526705012325
"ENSMUSG00000059482",2391,0.419071518193225
"ENSMUSG00000042505",5095,0.40215897939156
"ENSMUSG00000036893",8116,0.452316412025628
"ENSMUSG00000085971",5131,0.508672773338531
"ENSMUSG00000065701",112,0.4375
"ENSMUSG00000002379",1092,0.576923076923077
"ENSMUSG00000110471",515,0.506796116504854
"ENSMUSG00000083863",672,0.383928571428571
"ENSMUSG00000025409",4455,0.611223344556678
"ENSMUSG00000079737",1705,0.441642228739003
"ENSMUSG00000006462",5964,0.529175050301811
"ENSMUSG00000004945",1837,0.51660315732172
"ENSMUSG00000034653",8878,0.410002252759631
"ENSMUSG00000020628",10020,0.493912175648703
"ENSMUSG00000108825",2447,0.440130772374336
"ENSMUSG00000065251",191,0.455497382198953
"ENSMUSG00000008682",2053,0.463224549439844
"ENSMUSG00000031965",11997,0.424272734850379
"ENSMUSG00000050796",3184,0.512562814070352
"ENSMUSG00000027569",3499,0.5421549014004
"ENSMUSG00000022863",4014,0.512954658694569
"ENSMUSG00000022314",4232,0.462429111531191
"ENSMUSG00000106364",2549,0.384464495880738
"ENSMUSG00000050029",3545,0.401128349788434
"ENSMUSG00000034616",6080,0.547203947368421
"ENSMUSG00000004221",8110,0.454130702836005
"ENSMUSG00000049686",2295,0.59041394335512
"ENSMUSG00000066637",2107,0.428571428571429
"ENSMUSG00000032936",3763,0.579325006643635
"ENSMUSG00000003923",4438,0.46011716989635
"ENSMUSG00000100033",1938,0.465428276573787
"ENSMUSG00000118241",1450,0.481379310344828
"ENSMUSG00000005897",4607,0.435424354243542
"ENSMUSG00000025049",3260,0.485276073619632
"ENSMUSG00000072692",752,0.594414893617021
"ENSMUSG00000068748",14245,0.404843804843805
"ENSMUSG00000085558",6148,0.44242029928432
"ENSMUSG00000035441",6465,0.438205723124517
"ENSMUSG00000107134",3418,0.397308367466355
"ENSMUSG00000084128",4340,0.561981566820277
"ENSMUSG00000053838",6496,0.467518472906404
"ENSMUSG00000088226",316,0.493670886075949
"ENSMUSG00000024169",8333,0.510980439217569
"ENSMUSG00000024500",4035,0.436431226765799
"ENSMUSG00000038801",455,0.52967032967033
"ENSMUSG00000043290",2153,0.496980956804459
"ENSMUSG00000002108",2515,0.498608349900596
"ENSMUSG00000030199",5983,0.493899381581147
"ENSMUSG00000017667",8205,0.505423522242535
"ENSMUSG00000078813",2222,0.507650765076508
"ENSMUSG00000113473",605,0.474380165289256
"ENSMUSG00000053581",3407,0.508365130613443
"ENSMUSG00000102553",3964,0.369828456104945
"ENSMUSG00000017400",3139,0.588722523096528
"ENSMUSG00000020956",3108,0.461711711711712
"ENSMUSG00000020863",7278,0.431986809563067
"ENSMUSG00000093507",905,0.422099447513812
"ENSMUSG00000031774",3769,0.491377023083046
"ENSMUSG00000042508",11041,0.389276333665429
"ENSMUSG00000059395",1463,0.470266575529733
"ENSMUSG00000052430",5962,0.421838309292184
"ENSMUSG00000096967",2716,0.420839469808542
"ENSMUSG00000008429",5857,0.424107905070855
"ENSMUSG00000108214",1829,0.439037725533078
"ENSMUSG00000017802",3589,0.504597380886041
"ENSMUSG00000110105",6687,0.395842679826529
"ENSMUSG00000073733",1879,0.51729643427355
"ENSMUSG00000027335",1899,0.632438125329121
"ENSMUSG00000031910",6380,0.497021943573668
"ENSMUSG00000031883",3637,0.527082760516909
"ENSMUSG00000006782",3639,0.546578730420445
"ENSMUSG00000018481",6463,0.434163701067616
"ENSMUSG00000032657",3649,0.590024664291587
"ENSMUSG00000035437",12615,0.421403091557669
"ENSMUSG00000032396",5458,0.502565042139978
