"","SYMBOL","gene_id","length","gc","DESCRIPTION","GENEBIOTYPE","SEQCOORDSYSTEM","ENTREZID"
"ENSMUSG00000023972","Ptk7","ENSMUSG00000023972",5384,0.515230312035661,"PTK7 protein tyrosine kinase 7 [Source:MGI Symbol;Acc:MGI:1918711]","protein_coding","chromosome","71461"
"ENSMUSG00000026238","Ptma","ENSMUSG00000026238",1462,0.488372093023256,"prothymosin alpha [Source:MGI Symbol;Acc:MGI:97803]","protein_coding","chromosome","19231"
"ENSMUSG00000030122","Ptms","ENSMUSG00000030122",1619,0.516985793699815,"parathymosin [Source:MGI Symbol;Acc:MGI:1916452]","protein_coding","chromosome","69202"
"ENSMUSG00000029838","Ptn","ENSMUSG00000029838",3433,0.44829595106321,"pleiotrophin [Source:MGI Symbol;Acc:MGI:97804]","protein_coding","chromosome","19242"
"ENSMUSG00000038502","Ptov1","ENSMUSG00000038502",4213,0.606693567529077,"prostate tumor over expressed gene 1 [Source:MGI Symbol;Acc:MGI:1933946]","protein_coding","chromosome","84113"
"ENSMUSG00000026064","Ptp4a1","ENSMUSG00000026064",5541,0.40516152319076,"protein tyrosine phosphatase 4a1 [Source:MGI Symbol;Acc:MGI:1277096]","protein_coding","chromosome","19243"
"ENSMUSG00000117310","Ptp4a1","ENSMUSG00000117310",4145,0.440530759951749,"protein tyrosine phosphatase 4a1 [Source:MGI Symbol;Acc:MGI:1277096]","protein_coding","chromosome","19243"
"ENSMUSG00000028788","Ptp4a2","ENSMUSG00000028788",4377,0.456020105094814,"protein tyrosine phosphatase 4a2 [Source:MGI Symbol;Acc:MGI:1277117]","protein_coding","chromosome","19244"
"ENSMUSG00000059895","Ptp4a3","ENSMUSG00000059895",9351,0.571810501550636,"protein tyrosine phosphatase 4a3 [Source:MGI Symbol;Acc:MGI:1277098]","protein_coding","chromosome","19245"
"ENSMUSG00000039515","Ptpa","ENSMUSG00000039515",5188,0.557825751734773,"protein phosphatase 2 protein activator [Source:MGI Symbol;Acc:MGI:1346006]","protein_coding","chromosome","110854"
"ENSMUSG00000038042","Ptpdc1","ENSMUSG00000038042",5151,0.433508056688022,"protein tyrosine phosphatase domain containing 1 [Source:MGI Symbol;Acc:MGI:2145430]","protein_coding","chromosome","218232"
"ENSMUSG00000063235","Ptpmt1","ENSMUSG00000063235",3684,0.519815418023887,"protein tyrosine phosphatase, mitochondrial 1 [Source:MGI Symbol;Acc:MGI:1913711]","protein_coding","chromosome","66461"
"ENSMUSG00000027540","Ptpn1","ENSMUSG00000027540",5533,0.557744442436291,"protein tyrosine phosphatase, non-receptor type 1 [Source:MGI Symbol;Acc:MGI:97805]","protein_coding","chromosome","19246"
"ENSMUSG00000043733","Ptpn11","ENSMUSG00000043733",7492,0.477709556860651,"protein tyrosine phosphatase, non-receptor type 11 [Source:MGI Symbol;Acc:MGI:99511]","protein_coding","chromosome","19247"
"ENSMUSG00000028771","Ptpn12","ENSMUSG00000028771",3509,0.463094898831576,"protein tyrosine phosphatase, non-receptor type 12 [Source:MGI Symbol;Acc:MGI:104673]","protein_coding","chromosome","19248"
"ENSMUSG00000034573","Ptpn13","ENSMUSG00000034573",12102,0.487853247397124,"protein tyrosine phosphatase, non-receptor type 13 [Source:MGI Symbol;Acc:MGI:103293]","protein_coding","chromosome","19249"
"ENSMUSG00000026604","Ptpn14","ENSMUSG00000026604",13413,0.517632147916201,"protein tyrosine phosphatase, non-receptor type 14 [Source:MGI Symbol;Acc:MGI:102467]","protein_coding","chromosome","19250"
"ENSMUSG00000026126","Ptpn18","ENSMUSG00000026126",6492,0.504621072088725,"protein tyrosine phosphatase, non-receptor type 18 [Source:MGI Symbol;Acc:MGI:108410]","protein_coding","chromosome","19253"
"ENSMUSG00000024539","Ptpn2","ENSMUSG00000024539",3125,0.43616,"protein tyrosine phosphatase, non-receptor type 2 [Source:MGI Symbol;Acc:MGI:97806]","protein_coding","chromosome","19255"
"ENSMUSG00000021009","Ptpn21","ENSMUSG00000021009",7897,0.434215524882867,"protein tyrosine phosphatase, non-receptor type 21 [Source:MGI Symbol;Acc:MGI:1344406]","protein_coding","chromosome","24000"
"ENSMUSG00000027843","Ptpn22","ENSMUSG00000027843",6775,0.423321033210332,"protein tyrosine phosphatase, non-receptor type 22 (lymphoid) [Source:MGI Symbol;Acc:MGI:107170]","protein_coding","chromosome","19260"
"ENSMUSG00000036057","Ptpn23","ENSMUSG00000036057",5619,0.468232781633743,"protein tyrosine phosphatase, non-receptor type 23 [Source:MGI Symbol;Acc:MGI:2144837]","protein_coding","chromosome","104831"
"ENSMUSG00000038764","Ptpn3","ENSMUSG00000038764",7238,0.503453992815695,"protein tyrosine phosphatase, non-receptor type 3 [Source:MGI Symbol;Acc:MGI:105307]","protein_coding","chromosome","545622"
"ENSMUSG00000026384","Ptpn4","ENSMUSG00000026384",11321,0.376910166946383,"protein tyrosine phosphatase, non-receptor type 4 [Source:MGI Symbol;Acc:MGI:1099792]","protein_coding","chromosome","19258"
"ENSMUSG00000030854","Ptpn5","ENSMUSG00000030854",5794,0.494822229892993,"protein tyrosine phosphatase, non-receptor type 5 [Source:MGI Symbol;Acc:MGI:97807]","protein_coding","chromosome","19259"
"ENSMUSG00000004266","Ptpn6","ENSMUSG00000004266",2802,0.499286224125625,"protein tyrosine phosphatase, non-receptor type 6 [Source:MGI Symbol;Acc:MGI:96055]","protein_coding","chromosome","15170"
"ENSMUSG00000031506","Ptpn7","ENSMUSG00000031506",6102,0.507210750573582,"protein tyrosine phosphatase, non-receptor type 7 [Source:MGI Symbol;Acc:MGI:2156893]","protein_coding","chromosome","320139"
"ENSMUSG00000032290","Ptpn9","ENSMUSG00000032290",4657,0.490659222675542,"protein tyrosine phosphatase, non-receptor type 9 [Source:MGI Symbol;Acc:MGI:1928376]","protein_coding","chromosome","56294"
"ENSMUSG00000027303","Ptpra","ENSMUSG00000027303",10848,0.477691740412979,"protein tyrosine phosphatase, receptor type, A [Source:MGI Symbol;Acc:MGI:97808]","protein_coding","chromosome","19262"
"ENSMUSG00000020154","Ptprb","ENSMUSG00000020154",13333,0.47851196279907,"protein tyrosine phosphatase, receptor type, B [Source:MGI Symbol;Acc:MGI:97809]","protein_coding","chromosome","19263"
"ENSMUSG00000026395","Ptprc","ENSMUSG00000026395",18313,0.375252552831322,"protein tyrosine phosphatase, receptor type, C [Source:MGI Symbol;Acc:MGI:97810]","protein_coding","chromosome","19264"
"ENSMUSG00000028399","Ptprd","ENSMUSG00000028399",22822,0.370344404521952,"protein tyrosine phosphatase, receptor type, D [Source:MGI Symbol;Acc:MGI:97812]","protein_coding","chromosome","19266"
"ENSMUSG00000041836","Ptpre","ENSMUSG00000041836",10201,0.506911087148319,"protein tyrosine phosphatase, receptor type, E [Source:MGI Symbol;Acc:MGI:97813]","protein_coding","chromosome","19267"
"ENSMUSG00000033295","Ptprf","ENSMUSG00000033295",9148,0.55192391779624,"protein tyrosine phosphatase, receptor type, F [Source:MGI Symbol;Acc:MGI:102695]","protein_coding","chromosome","19268"
"ENSMUSG00000021745","Ptprg","ENSMUSG00000021745",11009,0.456717231356163,"protein tyrosine phosphatase, receptor type, G [Source:MGI Symbol;Acc:MGI:97814]","protein_coding","chromosome","19270"
"ENSMUSG00000025314","Ptprj","ENSMUSG00000025314",8352,0.469109195402299,"protein tyrosine phosphatase, receptor type, J [Source:MGI Symbol;Acc:MGI:104574]","protein_coding","chromosome","19271"
"ENSMUSG00000019889","Ptprk","ENSMUSG00000019889",13328,0.420168067226891,"protein tyrosine phosphatase, receptor type, K [Source:MGI Symbol;Acc:MGI:103310]","protein_coding","chromosome","19272"
"ENSMUSG00000033278","Ptprm","ENSMUSG00000033278",8828,0.449365654734934,"protein tyrosine phosphatase, receptor type, M [Source:MGI Symbol;Acc:MGI:102694]","protein_coding","chromosome","19274"
"ENSMUSG00000026204","Ptprn","ENSMUSG00000026204",4249,0.555424805836667,"protein tyrosine phosphatase, receptor type, N [Source:MGI Symbol;Acc:MGI:102765]","protein_coding","chromosome","19275"
"ENSMUSG00000056553","Ptprn2","ENSMUSG00000056553",8602,0.498837479655894,"protein tyrosine phosphatase, receptor type, N polypeptide 2 [Source:MGI Symbol;Acc:MGI:107418]","protein_coding","chromosome","19276"
"ENSMUSG00000030223","Ptpro","ENSMUSG00000030223",6723,0.472408151123011,"protein tyrosine phosphatase, receptor type, O [Source:MGI Symbol;Acc:MGI:1097152]","protein_coding","chromosome","19277"
"ENSMUSG00000020151","Ptprr","ENSMUSG00000020151",5929,0.501602293810086,"protein tyrosine phosphatase, receptor type, R [Source:MGI Symbol;Acc:MGI:109559]","protein_coding","chromosome","19279"
"ENSMUSG00000013236","Ptprs","ENSMUSG00000013236",14990,0.562508338892595,"protein tyrosine phosphatase, receptor type, S [Source:MGI Symbol;Acc:MGI:97815]","protein_coding","chromosome","19280"
"ENSMUSG00000053141","Ptprt","ENSMUSG00000053141",12611,0.472048211878519,"protein tyrosine phosphatase, receptor type, T [Source:MGI Symbol;Acc:MGI:1321152]","protein_coding","chromosome","19281"
"ENSMUSG00000028909","Ptpru","ENSMUSG00000028909",7113,0.536341909180374,"protein tyrosine phosphatase, receptor type, U [Source:MGI Symbol;Acc:MGI:1321151]","protein_coding","chromosome","19273"
"ENSMUSG00000097993","Ptprv","ENSMUSG00000097993",6987,0.535566051238013,"protein tyrosine phosphatase, receptor type, V [Source:MGI Symbol;Acc:MGI:108027]","polymorphic_pseudogene","chromosome","13924"
"ENSMUSG00000068748","Ptprz1","ENSMUSG00000068748",14245,0.404843804843805,"protein tyrosine phosphatase, receptor type Z, polypeptide 1 [Source:MGI Symbol;Acc:MGI:97816]","protein_coding","chromosome","19283"
"ENSMUSG00000053746","Ptrh1","ENSMUSG00000053746",1135,0.568281938325991,"peptidyl-tRNA hydrolase 1 homolog [Source:MGI Symbol;Acc:MGI:1913779]","protein_coding","chromosome","329384"
"ENSMUSG00000072582","Ptrh2","ENSMUSG00000072582",3132,0.427522349936143,"peptidyl-tRNA hydrolase 2 [Source:MGI Symbol;Acc:MGI:2444848]","protein_coding","chromosome","217057"
"ENSMUSG00000096199","Ptrhd1","ENSMUSG00000096199",3840,0.486458333333333,"peptidyl-tRNA hydrolase domain containing 1 [Source:MGI Symbol;Acc:MGI:1916959]","protein_coding","chromosome","69709"
"ENSMUSG00000032067","Pts","ENSMUSG00000032067",6101,0.440911326012129,"6-pyruvoyl-tetrahydropterin synthase [Source:MGI Symbol;Acc:MGI:1338783]","protein_coding","chromosome","19286"
"ENSMUSG00000020415","Pttg1","ENSMUSG00000020415",2000,0.4665,"pituitary tumor-transforming gene 1 [Source:MGI Symbol;Acc:MGI:1353578]","protein_coding","chromosome","30939"
"ENSMUSG00000009291","Pttg1ip","ENSMUSG00000009291",3877,0.516378643280887,"pituitary tumor-transforming 1 interacting protein [Source:MGI Symbol;Acc:MGI:2652132]","protein_coding","chromosome","108705"
"ENSMUSG00000027832","Ptx3","ENSMUSG00000027832",2682,0.489560029828486,"pentraxin related gene [Source:MGI Symbol;Acc:MGI:104641]","protein_coding","chromosome","19288"
"ENSMUSG00000002524","Puf60","ENSMUSG00000002524",4748,0.5530749789385,"poly-U binding splicing factor 60 [Source:MGI Symbol;Acc:MGI:1915209]","protein_coding","chromosome","67959"
"ENSMUSG00000028580","Pum1","ENSMUSG00000028580",6008,0.482523302263648,"pumilio RNA-binding family member 1 [Source:MGI Symbol;Acc:MGI:1931749]","protein_coding","chromosome","80912"
"ENSMUSG00000020594","Pum2","ENSMUSG00000020594",7260,0.429889807162534,"pumilio RNA-binding family member 2 [Source:MGI Symbol;Acc:MGI:1931751]","protein_coding","chromosome","80913"
"ENSMUSG00000041360","Pum3","ENSMUSG00000041360",8626,0.427892418270345,"pumilio RNA-binding family member 3 [Source:MGI Symbol;Acc:MGI:106253]","protein_coding","chromosome","52874"
"ENSMUSG00000043991","Pura","ENSMUSG00000043991",5957,0.433103911364781,"purine rich element binding protein A [Source:MGI Symbol;Acc:MGI:103079]","protein_coding","chromosome","19290"
"ENSMUSG00000094483","Purb","ENSMUSG00000094483",8319,0.420483231157591,"purine rich element binding protein B [Source:MGI Symbol;Acc:MGI:1338779]","protein_coding","chromosome","19291"
"ENSMUSG00000049184","Purg","ENSMUSG00000049184",1975,0.466835443037975,"purine-rich element binding protein G [Source:MGI Symbol;Acc:MGI:1922279]","protein_coding","chromosome","75029"
"ENSMUSG00000029507","Pus1","ENSMUSG00000029507",2180,0.53394495412844,"pseudouridine synthase 1 [Source:MGI Symbol;Acc:MGI:1929237]","protein_coding","chromosome","56361"
"ENSMUSG00000020280","Pus10","ENSMUSG00000020280",4325,0.430520231213873,"pseudouridylate synthase 10 [Source:MGI Symbol;Acc:MGI:1921717]","protein_coding","chromosome","74467"
"ENSMUSG00000032103","Pus3","ENSMUSG00000032103",2972,0.426648721399731,"pseudouridine synthase 3 [Source:MGI Symbol;Acc:MGI:1914299]","protein_coding","chromosome","67049"
"ENSMUSG00000057541","Pus7","ENSMUSG00000057541",8289,0.458680178549885,"pseudouridylate synthase 7 [Source:MGI Symbol;Acc:MGI:1925947]","protein_coding","chromosome","78697"
"ENSMUSG00000033356","Pus7l","ENSMUSG00000033356",3291,0.457611668185962,"pseudouridylate synthase 7-like [Source:MGI Symbol;Acc:MGI:1926145]","protein_coding","chromosome","78895"
"ENSMUSG00000051557","Pusl1","ENSMUSG00000051557",2329,0.544439673679691,"pseudouridylate synthase-like 1 [Source:MGI Symbol;Acc:MGI:3047787]","protein_coding","chromosome","433813"
"ENSMUSG00000040511","Pvr","ENSMUSG00000040511",6122,0.513394315583143,"poliovirus receptor [Source:MGI Symbol;Acc:MGI:107741]","protein_coding","chromosome","52118"
"ENSMUSG00000097039","Pvt1","ENSMUSG00000097039",6996,0.461549456832476,"Pvt1 oncogene [Source:MGI Symbol;Acc:MGI:97824]","lncRNA","chromosome","19296"
"ENSMUSG00000001785","Pwp1","ENSMUSG00000001785",2942,0.472467709041468,"PWP1 homolog, endonuclein [Source:MGI Symbol;Acc:MGI:1914735]","protein_coding","chromosome","103136"
"ENSMUSG00000032834","Pwp2","ENSMUSG00000032834",3872,0.541322314049587,"PWP2 periodic tryptophan protein homolog (yeast) [Source:MGI Symbol;Acc:MGI:1341200]","protein_coding","chromosome","110816"
"ENSMUSG00000044950","Pwwp2a","ENSMUSG00000044950",5508,0.467138707334786,"PWWP domain containing 2A [Source:MGI Symbol;Acc:MGI:1918052]","protein_coding","chromosome","70802"
"ENSMUSG00000060260","Pwwp2b","ENSMUSG00000060260",5963,0.539661244340097,"PWWP domain containing 2B [Source:MGI Symbol;Acc:MGI:2142008]","protein_coding","chromosome","101631"
"ENSMUSG00000020156","Pwwp3a","ENSMUSG00000020156",10361,0.544831579963324,"PWWP domain containing 3A, DNA repair factor [Source:MGI Symbol;Acc:MGI:1915364]","protein_coding","chromosome","68114"
"ENSMUSG00000042515","Pwwp3b","ENSMUSG00000042515",4859,0.412018933937024,"PWWP domain containing 3B [Source:MGI Symbol;Acc:MGI:2445062]","protein_coding","chromosome","245631"
"ENSMUSG00000021411","Pxdc1","ENSMUSG00000021411",2914,0.551475634866163,"PX domain containing 1 [Source:MGI Symbol;Acc:MGI:1914145]","protein_coding","chromosome","66895"
"ENSMUSG00000020674","Pxdn","ENSMUSG00000020674",9648,0.498237976782753,"peroxidasin [Source:MGI Symbol;Acc:MGI:1916925]","protein_coding","chromosome","69675"
"ENSMUSG00000033885","Pxk","ENSMUSG00000033885",4042,0.494557149925779,"PX domain containing serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1289230]","protein_coding","chromosome","218699"
"ENSMUSG00000029499","Pxmp2","ENSMUSG00000029499",1200,0.52,"peroxisomal membrane protein 2 [Source:MGI Symbol;Acc:MGI:107487]","protein_coding","chromosome","19301"
"ENSMUSG00000000876","Pxmp4","ENSMUSG00000000876",3114,0.480732177263969,"peroxisomal membrane protein 4 [Source:MGI Symbol;Acc:MGI:1891701]","protein_coding","chromosome","59038"
"ENSMUSG00000029528","Pxn","ENSMUSG00000029528",8777,0.585507576620713,"paxillin [Source:MGI Symbol;Acc:MGI:108295]","protein_coding","chromosome","19303"
"ENSMUSG00000043587","Pxylp1","ENSMUSG00000043587",6148,0.486499674690956,"2-phosphoxylose phosphatase 1 [Source:MGI Symbol;Acc:MGI:2442444]","protein_coding","chromosome","235534"
"ENSMUSG00000030793","Pycard","ENSMUSG00000030793",3800,0.463421052631579,"PYD and CARD domain containing [Source:MGI Symbol;Acc:MGI:1931465]","protein_coding","chromosome","66824"
"ENSMUSG00000025140","Pycr1","ENSMUSG00000025140",3935,0.530368487928844,"pyrroline-5-carboxylate reductase 1 [Source:MGI Symbol;Acc:MGI:2384795]","protein_coding","chromosome","209027"
"ENSMUSG00000026520","Pycr2","ENSMUSG00000026520",2958,0.55814739688979,"pyrroline-5-carboxylate reductase family, member 2 [Source:MGI Symbol;Acc:MGI:1277956]","protein_coding","chromosome","69051"
"ENSMUSG00000022571","Pycrl","ENSMUSG00000022571",1339,0.511575802837939,"pyrroline-5-carboxylate reductase-like [Source:MGI Symbol;Acc:MGI:1913444]","protein_coding","chromosome","66194"
"ENSMUSG00000033059","Pygb","ENSMUSG00000033059",4809,0.538989394884591,"brain glycogen phosphorylase [Source:MGI Symbol;Acc:MGI:97828]","protein_coding","chromosome","110078"
"ENSMUSG00000021069","Pygl","ENSMUSG00000021069",6895,0.448295866569978,"liver glycogen phosphorylase [Source:MGI Symbol;Acc:MGI:97829]","protein_coding","chromosome","110095"
"ENSMUSG00000032648","Pygm","ENSMUSG00000032648",3218,0.545369794903667,"muscle glycogen phosphorylase [Source:MGI Symbol;Acc:MGI:97830]","protein_coding","chromosome","19309"
"ENSMUSG00000034910","Pygo1","ENSMUSG00000034910",7916,0.441131884790298,"pygopus 1 [Source:MGI Symbol;Acc:MGI:1919385]","protein_coding","chromosome","72135"
"ENSMUSG00000047824","Pygo2","ENSMUSG00000047824",3631,0.576700633434316,"pygopus 2 [Source:MGI Symbol;Acc:MGI:1916161]","protein_coding","chromosome","68911"
"ENSMUSG00000064030","Pym1","ENSMUSG00000064030",1326,0.564102564102564,"PYM homolog 1, exon junction complex associated factor [Source:MGI Symbol;Acc:MGI:1925678]","protein_coding","chromosome","78428"
"ENSMUSG00000041671","Pyroxd1","ENSMUSG00000041671",6812,0.443775689958896,"pyridine nucleotide-disulphide oxidoreductase domain 1 [Source:MGI Symbol;Acc:MGI:2676395]","protein_coding","chromosome","232491"
"ENSMUSG00000060224","Pyroxd2","ENSMUSG00000060224",4815,0.526272066458982,"pyridine nucleotide-disulphide oxidoreductase domain 2 [Source:MGI Symbol;Acc:MGI:1921830]","protein_coding","chromosome","74580"
"ENSMUSG00000043162","Pyurf","ENSMUSG00000043162",3573,0.440246291631682,"Pigy upstream reading frame [Source:MGI Symbol;Acc:MGI:1913709]","protein_coding","chromosome","66459"
"ENSMUSG00000032604","Qars","ENSMUSG00000032604",6572,0.48919659160073,"glutaminyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1915851]","protein_coding","chromosome","97541"
"ENSMUSG00000015806","Qdpr","ENSMUSG00000015806",1788,0.51510067114094,"quinoid dihydropteridine reductase [Source:MGI Symbol;Acc:MGI:97836]","protein_coding","chromosome","110391"
"ENSMUSG00000062078","Qk","ENSMUSG00000062078",14242,0.406403595000702,"quaking [Source:MGI Symbol;Acc:MGI:97837]","protein_coding","chromosome","19317"
"ENSMUSG00000024084","Qpct","ENSMUSG00000024084",2539,0.437179992122883,"glutaminyl-peptide cyclotransferase (glutaminyl cyclase) [Source:MGI Symbol;Acc:MGI:1917786]","protein_coding","chromosome","70536"
"ENSMUSG00000030407","Qpctl","ENSMUSG00000030407",4310,0.494199535962877,"glutaminyl-peptide cyclotransferase-like [Source:MGI Symbol;Acc:MGI:1914619]","protein_coding","chromosome","67369"
"ENSMUSG00000030674","Qprt","ENSMUSG00000030674",2645,0.524007561436673,"quinolinate phosphoribosyltransferase [Source:MGI Symbol;Acc:MGI:1914625]","protein_coding","chromosome","67375"
"ENSMUSG00000058400","Qrfpr","ENSMUSG00000058400",2192,0.442974452554745,"pyroglutamylated RFamide peptide receptor [Source:MGI Symbol;Acc:MGI:2677633]","protein_coding","chromosome","229214"
"ENSMUSG00000006673","Qrich1","ENSMUSG00000006673",7918,0.478151048244506,"glutamine-rich 1 [Source:MGI Symbol;Acc:MGI:1916482]","protein_coding","chromosome","69232"
"ENSMUSG00000019863","Qrsl1","ENSMUSG00000019863",3876,0.446336429308566,"glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1 [Source:MGI Symbol;Acc:MGI:1923813]","protein_coding","chromosome","76563"
"ENSMUSG00000033684","Qsox1","ENSMUSG00000033684",8291,0.507055843685924,"quiescin Q6 sulfhydryl oxidase 1 [Source:MGI Symbol;Acc:MGI:1330818]","protein_coding","chromosome","104009"
"ENSMUSG00000036327","Qsox2","ENSMUSG00000036327",4644,0.511197243755383,"quiescin Q6 sulfhydryl oxidase 2 [Source:MGI Symbol;Acc:MGI:2387194]","protein_coding","chromosome","227638"
"ENSMUSG00000002825","Qtrt1","ENSMUSG00000002825",1973,0.5727318803852,"queuine tRNA-ribosyltransferase catalytic subunit 1 [Source:MGI Symbol;Acc:MGI:1931441]","protein_coding","chromosome","60507"
"ENSMUSG00000022704","Qtrt2","ENSMUSG00000022704",4629,0.419096997191618,"queuine tRNA-ribosyltransferase accessory subunit 2 [Source:MGI Symbol;Acc:MGI:1922194]","protein_coding","chromosome","106248"
"ENSMUSG00000034194","R3hcc1","ENSMUSG00000034194",2766,0.53000723065799,"R3H domain and coiled-coil containing 1 [Source:MGI Symbol;Acc:MGI:1919093]","protein_coding","chromosome","71843"
"ENSMUSG00000025184","R3hcc1l","ENSMUSG00000025184",7397,0.430579964850615,"R3H domain and coiled-coil containing 1 like [Source:MGI Symbol;Acc:MGI:1196316]","protein_coding","chromosome","52013"
"ENSMUSG00000056211","R3hdm1","ENSMUSG00000056211",31486,0.38226513371022,"R3H domain containing 1 [Source:MGI Symbol;Acc:MGI:2448514]","protein_coding","chromosome","226412"
"ENSMUSG00000025404","R3hdm2","ENSMUSG00000025404",5987,0.522799398697177,"R3H domain containing 2 [Source:MGI Symbol;Acc:MGI:1919000]","protein_coding","chromosome","71750"
"ENSMUSG00000035781","R3hdm4","ENSMUSG00000035781",5584,0.573424068767908,"R3H domain containing 4 [Source:MGI Symbol;Acc:MGI:1924814]","protein_coding","chromosome","109284"
"ENSMUSG00000078949","R3hdml","ENSMUSG00000078949",1094,0.562157221206581,"R3H domain containing-like [Source:MGI Symbol;Acc:MGI:3650937]","protein_coding","chromosome","100043899"
"ENSMUSG00000059277","R74862","ENSMUSG00000059277",3889,0.548984314733865,"expressed sequence R74862 [Source:MGI Symbol;Acc:MGI:2142382]","lncRNA","chromosome","97423"
"ENSMUSG00000020671","Rab10","ENSMUSG00000020671",3513,0.460859664104754,"RAB10, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105066]","protein_coding","chromosome","19325"
"ENSMUSG00000079179","Rab10os","ENSMUSG00000079179",6144,0.4912109375,"RAB10, member RAS oncogene family, opposite strand [Source:MGI Symbol;Acc:MGI:1921423]","lncRNA","chromosome","74173"
"ENSMUSG00000004771","Rab11a","ENSMUSG00000004771",2992,0.479946524064171,"RAB11A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1858202]","protein_coding","chromosome","53869"
"ENSMUSG00000077450","Rab11b","ENSMUSG00000077450",6130,0.507667210440457,"RAB11B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:99425]","protein_coding","chromosome","19326"
"ENSMUSG00000031488","Rab11fip1","ENSMUSG00000031488",10800,0.469259259259259,"RAB11 family interacting protein 1 (class I) [Source:MGI Symbol;Acc:MGI:1923017]","protein_coding","chromosome","75767"
"ENSMUSG00000040022","Rab11fip2","ENSMUSG00000040022",6080,0.406085526315789,"RAB11 family interacting protein 2 (class I) [Source:MGI Symbol;Acc:MGI:1922248]","protein_coding","chromosome","74998"
"ENSMUSG00000037098","Rab11fip3","ENSMUSG00000037098",6935,0.554001441961067,"RAB11 family interacting protein 3 (class II) [Source:MGI Symbol;Acc:MGI:2444431]","protein_coding","chromosome","215445"
"ENSMUSG00000017639","Rab11fip4","ENSMUSG00000017639",7451,0.545832774124279,"RAB11 family interacting protein 4 (class II) [Source:MGI Symbol;Acc:MGI:2442920]","protein_coding","chromosome","268451"
"ENSMUSG00000051343","Rab11fip5","ENSMUSG00000051343",6124,0.531515349444807,"RAB11 family interacting protein 5 (class I) [Source:MGI Symbol;Acc:MGI:1098586]","protein_coding","chromosome","52055"
"ENSMUSG00000023460","Rab12","ENSMUSG00000023460",3033,0.497197494230135,"RAB12, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:894284]","protein_coding","chromosome","19328"
"ENSMUSG00000027935","Rab13","ENSMUSG00000027935",2300,0.485217391304348,"RAB13, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1927232]","protein_coding","chromosome","68328"
"ENSMUSG00000026878","Rab14","ENSMUSG00000026878",13589,0.396717933622783,"RAB14, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1915615]","protein_coding","chromosome","68365"
"ENSMUSG00000021062","Rab15","ENSMUSG00000021062",4614,0.545513654096229,"RAB15, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1916865]","protein_coding","chromosome","104886"
"ENSMUSG00000026304","Rab17","ENSMUSG00000026304",1992,0.521084337349398,"RAB17, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:104640]","protein_coding","chromosome","19329"
"ENSMUSG00000073639","Rab18","ENSMUSG00000073639",6850,0.40043795620438,"RAB18, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:102790]","protein_coding","chromosome","19330"
"ENSMUSG00000029923","Rab19","ENSMUSG00000029923",1575,0.514920634920635,"RAB19, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:103292]","protein_coding","chromosome","19331"
"ENSMUSG00000020149","Rab1a","ENSMUSG00000020149",3799,0.40800210581732,"RAB1A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:97842]","protein_coding","chromosome","19324"
"ENSMUSG00000024870","Rab1b","ENSMUSG00000024870",2272,0.544454225352113,"RAB1B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1923558]","protein_coding","chromosome","76308"
"ENSMUSG00000031504","Rab20","ENSMUSG00000031504",1392,0.544540229885057,"RAB20, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:102789]","protein_coding","chromosome","19332"
"ENSMUSG00000020132","Rab21","ENSMUSG00000020132",5047,0.474539330295225,"RAB21, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:894308]","protein_coding","chromosome","216344"
"ENSMUSG00000027519","Rab22a","ENSMUSG00000027519",7206,0.476408548431862,"RAB22A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105072]","protein_coding","chromosome","19334"
"ENSMUSG00000004768","Rab23","ENSMUSG00000004768",8285,0.461315630657815,"RAB23, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:99833]","protein_coding","chromosome","19335"
"ENSMUSG00000034789","Rab24","ENSMUSG00000034789",2015,0.544913151364764,"RAB24, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105065]","protein_coding","chromosome","19336"
"ENSMUSG00000008601","Rab25","ENSMUSG00000008601",1673,0.552898983861327,"RAB25, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1858203]","protein_coding","chromosome","53868"
"ENSMUSG00000079657","Rab26","ENSMUSG00000079657",2852,0.553295932678822,"RAB26, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2443284]","protein_coding","chromosome","328778"
